Real		Imaginary
840.522		54.4574
593.628		1692.19
346.686		-1579.96
-618.65		-1098.59
-773.466		1753.32
611.547		-1576.86
33.8312		507.562
670.765		1303.4
266.829		-1935.78
144.034		399.17
-1540.98		256.475
-453.998		851.756
3163.79		810.603
-1257.84		-2501
-1614.76		-157.47
667.579		1857.91
-227.824		125.839
1932.15		-904.14
-712.069		-666.105
-1681.17		684.236
1822.41		140.625
-1105.63		228.201
-56.6743		404.35
1992.9		-1019.94
-1645.17		273.013
-706.845		-871.931
91.5574		1302.18
1082.95		1509.04
1119.3		-3737.59
-1841.66		350.449
-726.29		2028.23
1262.61		-642.161
1361.18		556.108
-989.15		-1579.3
-875.436		106.595
1041.84		2068.23
-997.759		-1613.57
576.139		557.315
1054.52		241.669
-1094.65		-1753.32
512.856		702.528
-830.191		1115.93
704.565		510.411
2289.07		-1131.34
-2864.8		-1117.18
-675.217		1168.38
1902.12		950.47
-251.066		-237.423
773.562		-1709.29
-1080.04		475.148
-442.855		1358.08
1533.44		-920.765
-994.001		798.052
353.082		51.4734
853.321		-1669.46
-1378.83		1381
-592.497		-275.193
1180.76		1082.7
1435.93		36.8652
-1568.1		-2955.66
-1217		2132.69
804.127		1731.5
956.701		-1834.61
933.475		-113.619
-2367.07		-576.925
-0.334474		1098.11
2522.77		640.254
-2228.12		-622.824
1156.76		154.406
461.357		-480.443
-2209		72.859
1009.22		388.656
149.683		1006.24
653.81		-801.444
395.478		-2153.75
-2875.6		1592.18
1181.5		1262.95
2225.36		-747.895
-819.45		-96.1456
-788.817		-1544.21
-617.626		1894.83
609.483		1154.1
473.979		-2244.39
-202.335		1779.61
-46.4328		-876.162
-1083.46		-1386.4
181.222		2010.36
50.1405		-145.234
1563.52		-421.27
284.574		-839.474
-3273.62		-663.528
1437.51		2592.74
1577.94		12.5136
-984.49		-1767.78
173.339		-232.102
-1757.63		1026.45
788.136		388.877
1597.47		-942.669
-1823.82		511.101
967.503		-530.888
-105.67		-471.832
-1678.44		1011.91
1624.26		-401.572
545.118		662.434
-125.768		-1273.18
-1092.31		-1209.98
-1192.57		2774.67
2273.29		-236.496
1028.29		-2062.1
-1170.93		1012.13
-1702.66		-666.398
1180.77		1629.52
882.731		-88.4582
-852.646		-1944.9
757.866		1490.54
-748.375		-900.535
-1173.37		-406.935
1906.04		1667.47
-200.119		-620.049
1064.02		-1563.13
-777.679		-344.533
-1904.14		2190.53
3067.43		721.934
357.189		-1167.8
-2245.78		-380.135
260.635		-121.803
-212.885		1905.9
726.581		-748.861
234.93		-1187.47
-898.312		1299.6
429.151		-1108.62
-330.008		92.0674
-599.322		1423.07
1256.08		-1233.16
585.751		466.168
-1169.61		-918.315
-1362.57		109.773
1478.62		3095
926.483		-2396.37
-1004.43		-1692.09
-604.041		1706.07
-1055.17		118.936
2312.87		198.543
77.1079		-864.825
-1661.61		-416.046
1556.11		816.333
-1313.85		-191.414
-585.656		413.657
2065.22		-60.826
-764.647		-574.975
-119.851		-1398.52
-724.787		666.763
-89.1037		2390.77
2806.79		-1933.32
-872.434		-965.529
-1733.05		933.957
862.702		148.031
793.749		1678.43
135.981		-1649.95
-774.115		-705.602
244.689		2040.25
-429.272		-1523.06
-97.5583		685.024
810.946		1094.76
-268.345		-1855.12
370.394		65.8753
-1267.12		287.691
-97.7089		793.95
2978.05		853.672
-1526.32		-2472.68
-1451.04		291.265
1259.64		1848.24
-397.159		498.769
1351.03		-1483.67
-981.758		-199.932
-1287.64		913.316
1418.23		-607.334
-683.136		624.103
207.325		127.055
1379.29		-985.059
-1291.31		529.89
-575.043		-637.671
138.769		1325.12
965.536		1269.24
862.273		-3371.99
-1624.18		686.779
-701.308		1717.9
957.888		-324.622
1061.85		570.658
-1007.07		-1770.27
-972.373		78.4603
1116.55		1812.53
-1056.73		-1357.55
638.437		794.722
1044.54		195.987
-1782.68		-1546.99
386.62		389.761
-822.74		1330.1
791.755		187.35
1907.14		-2228.26
-2874.55		152.351
-222.59		1096.74
1630.84		367.843
-170.972		-76.2309
206.659		-1532.78
-1205.92		503.681
-470.449		1251.1
1173.13		-1788.51
-520.633		963.334
567.254		-276.861
569.81		-1903.08
-865.546		1713.53
-660.252		-44.6498
1396.55		773.054
1115.13		-276.676
-1906.23		-2924.11
-703.752		2204.61
1026.27		1346.71
600.074		-1829.06
1155.46		-358.659
-2018.15		-257.29
167.442		757.079
1973.69		540.486
-1660.13		-468.926
1324.3		154.798
503.697		-409.344
-2287.45		-39.7048
1165.11		260.105
343.233		1477.82
812.369		-986.977
153.201		-2228.71
-2781.28		2501.82
1184.54		753.242
1774.2		-968.887
-860.005		-202.75
-904.689		-1421.46
-118.04		1815.56
742.289		825.944
-47.5207		-1980.81
456.083		1494.43
-176.514		-726.051
-889.476		-927.743
262.841		2237.67
-297.146		-92.0334
1543.59		-591.484
-187.217		-955.091
-2956.72		-15.6289
1369.96		1902.46
1193.33		-40.7199
-566.239		-1732.63
170.371		-90.5442
-1977.21		861.03
875.844		223.225
1239.21		-924.129
-1307.5		707.35
1101.77		-863.81
-351.627		-469.977
-1606.56		1131.22
1536.84		-409.116
788.771		794.522
-109.604		-1537.58
-1131.78		-1237.67
-811.936		3782.72
1742.9		-979.039
511.369		-1908.52
-1086.97		574.512
-1141.25		-639.918
1442.97		1468.05
779.053		-276.689
-1122.34		-1013.85
941.194		604.653
-582.578		-704.363
-745.608		-70.41
1818.18		1613.11
-503.59		-134.523
931.273		-1393.04
-1105.19		-176.19
-2213.72		1863.11
3198.42		104.92
335.515		-1084.92
-1630.92		-810.072
244.949		68.6198
-477.071		1990.46
1199.6		-827.504
375.289		-1106.66
-1114.56		1676.91
386.812		-1915.41
-446.674		527.626
34.7426		1416.92
1325.04		-1054.1
333.583		312.743
-1317.87		-1047.13
-1353.79		220.897
2339.96		2614.44
366.212		-2263.08
-749.037		-1056.1
-216.989		1244.27
-623.687		404.861
1920.68		619.562
11.4966		-672.154
-1793.62		-387.961
1843.85		412.382
-1383.22		27.6807
-313.709		619.264
2266.06		212.84
-1190.81		-410.65
-158.524		-1521.76
-899.084		1158.21
254.85		2569.96
2468.74		-2632.24
-1151.03		-317.272
-1360.43		982.978
288.351		422.844
330.448		1165.09
403.765		-1579.29
-615.815		-817.122
103.255		1704.49
-285.627		-1610.64
-145.788		1019.83
991.039		1223.21
37.5044		-1943.07
173.654		10.0283
-1734.61		197.287
-205.717		1121.5
3568.02		794.447
-1806.71		-2461.89
-1398.74		276.625
1032.53		1704.35
-612.473		412.219
1546.9		-1398.31
-909.273		-200.825
-1112.72		721.001
1660.44		-543.59
-1301.89		831.876
352.74		385.309
1521.56		-1144.3
-1429.59		424.211
-780.971		-833.708
187.071		1600.36
1407.63		1057.29
453.217		-3305.71
-1804.42		868.791
-572.28		1716.27
950.916		-594.416
1338.29		409.592
-1215.07		-1653.24
-652.556		299.495
1434.67		1501.86
-1539.51		-1081.23
1066.44		966.807
1120.06		-16.3711
-1685.85		-1314.88
178.656		496.468
-976.31		1432.1
939.437		292.851
2068.23		-1913.69
-3278.24		-273.941
-225.838		1151.87
1773.77		564.776
-353.251		49.6531
415.694		-1880.64
-1080.07		926.244
-276.612		1158.45
831.73		-1552.3
-648.661		1669.09
488.852		-448.147
20.8863		-1873.57
-1134.52		1417.56
-666.756		-235.519
1475.44		876.066
1218.09		-597.042
-2217.33		-3035.83
-331.612		2714.5
1092.58		1186.13
150.813		-1653.8
892.846		-449.831
-2051.64		-34.3921
128.494		549.028
1357.31		137.507
-1314.21		-373.894
1389.69		62.466
354.088		-601.626
-2156.89		-214.507
995.895		361.689
253.042		1542.53
1141.25		-1156.12
51.326		-2660.56
-2931.77		2548.93
1460.73		675.132
1872.23		-1085.24
-544.441		-24.8553
-1022.82		-1421.49
86.5984		1766.45
703.436		564.838
-513.862		-1726
1054.54		1251.32
-35.6219		-879.511
-717.391		-907.21
219.94		2094.41
-285.282		-138.848
1936.77		-356.96
142.024		-1136.4
-3329.65		65.082
1903.04		1948.22
1335.22		-150.388
-622.077		-1628.12
606.856		-134.663
-1836.89		1508.79
1264.13		253.755
1179.21		-854.446
-1497.73		1269.86
1193.58		-1124.53
-710.059		-157.481
-1469.77		1535.85
1274.98		-402.079
514.806		771.739
-573.37		-1593.58
-1801.91		-954.812
Real		Imaginary
32005.6		3740.58
1781.34		-936.305
556.753		-1562.82
-514.181		785.977
-1250.39		-382.609
1424.94		1556
678.472		-170.912
-1225.29		-1145.63
1532		1238.81
-1189.78		-870.886
-1290.75		228.206
1841.07		1480.41
-604.103		-154.816
611.6		-1635.87
-1333.98		-160.365
-1902.97		1941.43
3335.22		60.7581
-93.3952		-1138.77
-1950.64		-330.58
253.64		-144.167
-204.4		2072.32
740.805		-893.625
37.0689		-902.675
-1028.21		1252.07
480.588		-1761.19
-695.373		609.787
-83.8893		1767.61
1024.14		-1400.6
527.958		-25.7899
-1873.3		-1096.46
-1480.99		674.412
2878.94		2538
-8.90737		-2636.6
-1154.1		-1153.34
-235.076		1526.3
-963.174		395.232
2147.4		-206.969
-343.279		-619.981
-1377.67		41.2107
1363.46		-372.658
-1387.9		129.185
-135.517		572.114
2046.87		-27.4817
-909.335		-432.23
-163.287		-1646.56
-1114.89		1146.46
307.371		2717.48
2241.53		-3045.51
-1245.3		-578.33
-1464.9		855.09
692.744		-196.986
1144.89		1421.25
-29.635		-1845.42
-537.319		-464.949
651.875		1666.92
-815.763		-1557.65
272.838		1150.8
1087.7		897.707
-391.266		-1866.11
343.285		54.4426
-1801.48		543.196
212.021		1150.67
3251.98		-268.539
-2023.76		-1918.06
-984.993		319.071
955.777		1426.4
-198.773		491.926
1733.25		-1324.86
-1075.43		-23.694
-1039.04		973.876
1552.19		-1037.12
-1395.88		1499.11
638.023		315.414
1209.03		-1666.71
-1310.02		421.962
-954.81		-582.146
565.078		1707.67
1822.68		854.941
-518.422		-3315.72
-1401.27		1078.36
-205.947		1574.78
774.475		-810.411
1459.76		417.625
-1542.86		-1132.16
-320.512		384.998
1285.59		801.253
-1663.46		-521.025
1091.81		713.295
899.12		-189.311
-1589.07		-1401.04
605.978		408.412
-1018.31		1716.67
1429.54		261.66
1831.67		-2502.14
-3525.38		820.917
203.429		1149.05
1679.44		209.948
-198.674		53.8876
-55.3469		-1937.37
-1005.03		1217.76
159.983		995.785
318.319		-1645.25
-143.78		1692.52
639.527		-823.477
-404.042		-1623.7
-300.715		1132.29
-306.758		438.826
1354.93		984.514
1196.17		-307.113
-2446.85		-2659.04
-260.114		2548.89
891.387		1183
174.204		-1499.62
1203.11		-395.639
-2290.15		226.579
339.099		611.909
1361.57		33.8634
-1863.04		437.564
1794.99		-370.254
-14.8486		-665.715
-1894.06		572.604
604.842		384.388
194.452		1263.46
750.893		-1069.22
-377.324		-2276.52
-2347.35		2627.9
1352.92		246.004
1279.08		-1066.3
-325.179		303.423
-1281.04		-1070.55
-63.4687		1434.5
467.304		490.611
-399.868		-1924.27
1065.62		1690.44
-352.461		-1124.72
-1197.56		-831.383
510.112		1991.98
-239.133		70.6289
1641.92		-775.911
-338.498		-1055.08
-3199.73		118.998
2235.7		1844.47
1118.58		-231.904
-904.894		-1394.79
499.741		-143.989
-1802.35		1607.75
732.188		-119.711
540.24		-671.518
-913.475		624.093
1132.73		-995.96
-778.281		-268.759
-1464.87		1466.65
1083.65		-602.291
1057.67		604.048
-495.893		-1913.56
-1728.51		-971.768
790.291		3766.07
1135.45		-1283.72
101.66		-1548.42
-834.749		786.844
-1494.06		-410.592
1635.64		1126.14
374.871		-428.727
-1112.66		-870.502
1292.49		703.102
-1265.03		-906.396
-921.35		225.353
1973.18		893.651
-200.507		-104.668
530.11		-1725.9
-1180.3		-49.2306
-1408.98		1883.35
2972.13		-37.157
188.166		-971.934
-1533.94		-606.529
294.11		-89.794
-265.65		2208.04
882.571		-912.09
171.773		-745.256
-480.277		1466.68
48.6786		-1983.58
-758.267		822.503
95.8851		1844.28
874.714		-1420.65
854.519		-186.81
-1785.88		-983.09
-1191.62		771.68
2773.66		2546.89
-167.081		-2203.26
-816.249		-974.77
-352.658		1507.59
-1151.56		284.333
2315.22		-70.7966
-492.935		-352.141
-1317.6		109.979
1685.5		-428.889
-1940.81		559.756
-154.11		764.428
2006.12		-225.104
-1162.26		-360.39
-566.885		-1850.23
-965.315		1377.24
718.327		2210.16
1891.88		-2909.03
-1125.72		-274.261
-1385.84		807.115
673.841		-61.986
882.547		1711.26
-582.616		-1885.93
-547.44		-267.233
522.013		965.186
-1208.46		-1808.79
480.887		1228.71
1236.82		496.945
-208.166		-1546.83
177.515		-106.082
-1624.41		368.531
234.648		1130.54
2848.05		150.898
-1923.44		-2214.94
-821.118		208.557
868.051		1337.86
-376.695		402.247
1771.55		-1531.08
-1039.13		214.553
-654.324		805.59
1060.87		-1378.63
-1097.26		1762.61
929.38		85.2426
971.976		-1716.6
-1059.06		537.62
-955.132		-304.757
686.477		1736.9
1649.76		664.43
-857.837		-3360.17
-935.803		1297.24
-122.316		1339.22
589.991		-633.772
1292.19		504.906
-1375.94		-981.749
-238.102		159.476
696.159		627.063
-1429.31		-620.939
1288.3		896.8
969.239		-214.755
-1352		-1464.3
395.938		476.155
-1246.95		1833.54
1457.51		285.297
1515.64		-2517.95
-2969.64		834.302
80.2791		810.035
1282.75		268.321
-351.512		90.8786
282.746		-1903.62
-802.401		1083.08
125.573		683.985
392.189		-1533.65
-231.608		2000.65
769.247		-723.077
-146.537		-1607.17
-774.609		1672.47
-912.112		161.244
1786.85		918.645
893.828		-965.298
-2824.39		-1954.98
107.027		2392.8
705.14		701.271
95.7746		-1410.05
784.598		-568.363
-2085.16		-61.4237
564.642		431.856
1316.93		-229.413
-1556.23		794.533
1677.5		-448.841
-85.7879		-854.383
-2310.45		223.606
1026.01		111.765
571.378		1712.75
970.067		-1663.81
-891.406		-2382.08
-1442.68		3106.84
1358.14		87.733
1174.34		-955.417
-588.369		422.879
-1265.19		-1241.33
547.958		1421.91
321.29		94.7056
-433.981		-1108.25
877.138		1250.57
-208.412		-1158.59
-706.215		-732.91
253.057		1883.71
-250.61		-102.085
2244.72		-389.61
-380.843		-1171.54
-3093.8		720.793
1913.32		2208.74
768.809		-279.706
-1043.1		-1536.28
183.526		-623.705
-1885.05		1683.1
1159.09		-362.258
785.854		-941.598
-771.915		1480.71
859.512		-1954.14
-887.136		-73.7589
-1203.62		1642.98
1699.11		-672.147
1206.26		1043.92
-1015.86		-2094.28
-2277.57		-260.768
1200.62		2798.12
1117.96		-1220.31
129.038		-1221.88
-575.325		662.142
-1613.43		-412.852
1722.99		1039.57
126.034		-441.931
-995.196		-562.969
1789.63		513.054
-1573.62		-956.335
-820.063		415.08
1763.22		1008.1
-154.557		-213.273
991.018		-1784.4
-1555.21		11.4918
-1471.82		2619.52
3284.37		-674.264
-280.953		-819.173
-1587.57		-411.918
-58.8481		-128.479
-177.345		2024.93
1089.91		-1393.97
40.3869		-885.391
164.784		1791.94
-446.115		-2264.98
-615.796		1202.65
573.34		1867.99
765.531		-1594.99
818.219		-93.1784
-2206.12		-753.401
-1186.72		1210.92
2873.29		1572.14
-400.148		-2122.98
-664.017		-771.869
-143.732		1007.66
-1047.66		416.069
2221.71		47.9746
-452.653		-462.649
-1161.63		163.488
2240.54		-631.14
-2510.38		616.892
20.0384		1103.75
2380.19		-591.305
-920.634		-150.267
-947.983		-1814.06
-801.671		1758.1
1245.41		2092.17
1563.1		-2992.5
-1445.95		29.0722
-1195.03		1091.55
612.422		-290.589
1341.16		1370.08
-888.267		-1662.48
-370.211		54.432
1011.36		819.327
-1574.07		-903.517
470.359		1350.43
1131.67		486.431
-817.183		-1706.39
264.754		-243.522
-1900.69		953.076
652.443		1208.27
2843.77		-1105.53
-2264.61		-1112.79
-724.248		502.298
833.212		1108.42
-482.222		671.03
1114.65		-1737.49
-1021.32		291.932
-578.531		585.308
973.237		-1670.05
-1030.23		2066.75
859.017		77.2971
985.925		-1576.9
-1394.8		561.175
-1267.1		-674.055
693.684		1971.45
1839.91		336.381
-1130.36		-3706.81
-1079.79		1526.08
-61.1625		1318.07
745.132		-886.661
1617.21		278.704
-1988.22		-1046.77
73.6669		394.573
1129.17		242.871
-1824.01		126.24
1699.25		672.453
733.741		-656.877
-1945		-878.032
206.207		125.951
-651.389		1860.53
1607.98		-154.551
1221.13		-2499.89
-3165.7		842.715
469.017		840.913
1536.61		260.229
-151.068		375.302
-255.022		-1924.89
-661.52		1343.48
-56.6114		495.921
-611.84		-1566.13
809.79		1737.39
654.519		-1064.05
-336.615		-1626.56
-652.391		1682.54
-844.121		44.5598
2230.54		955.074
1094.25		-1186.85
-3547.27		-1571.04
869.753		2439.93
882.52		615.086
-288.96		-1357.17
1251.08		-621.677
-2279.96		967.204
351.712		198.158
721.187		-149.346
-1438.53		495.461
1848.23		-779.025
-446.662		-818.189
-2255.93		646.61
904.705		-211.468
1132.51		1670.64
694.453		-2130.16
-1405.3		-2105.96
-856.705		3519.56
1102.23		-275.124
1131.36		-932.313
-426.742		121.609
-1388.49		-1296.96
779.779		1690.04
305.768		107.733
-651.759		-857.386
1638.19		1382.5
-1074.05		-1446.09
-1347.3		-299.351
444.862		1437.7
122.936		7.30404
1936.15		-856.909
-701.996		-1269.18
-3131.68		1231.24
2413.31		975.193
680.882		-312.041
-809.777		-986.82
308.524		-581.133
-1487.61		1611.95
689.403		-328.193
376.997		-555.416
-671.615		1126.04
939.343		-1894.72
-1084.73		-256.477
-1212.89		1531.9
1333.81		-888.363
1641.67		668.417
-927.966		-2183.69
-1922.09		-185.164
1220.33		3057.56
981.689		-1512.82
221.43		-1178.39
-410.44		552.735
-1540.49		-188.857
1777.56		897.319
23.8564		-417.305
-1024.93		-340.461
2223.65		-179.797
-1680.67		-572.177
-735.392		756.352
2107.35		1068.69
-404.971		134.964
437.241		-2195.69
-1751.28		345.614
-974.441		2545.35
2808.03		-1321.63
-299.149		-697.631
-1327.04		-351.732
211.683		-288.481
88.0075		2060.18
574.402		-1388.61
22.791		-393.129
537.121		1324.06
-657.827		-2026.97
-649.711		1142.46
524.435		1567.38
644.48		-1745.56
1148.41		-388.174
-2236.32		-848.484
-902.92		1405.64
3566.35		1969.65
-1106.87		-2263.27
-551.108		-800.929
-104.776		859.957
-1134.11		434.009
1973.38		-271.929
-712.447		-127.916
-897.17		407.397
1883.66		-1216.95
-1995.4		1079.49
300.805		1011.63
2251.35		-510.954
-1275.28		214.378
-1143.7		-2050.82
-813.461		1888.27
1278.42		1765.74
1366.68		-3673.79
-1332.59		412.555
-929.656		874.318
491.257		-482.285
1697.98		1229.02
-761.344		-1474.88
-175.084		-44.8713
577.184		985.371
-1486.73		-1454.5
908.571		1659.13
1377.27		477.869
-928.147		-2165
628.042		-317.958
-2161.29		1870.2
1347.14		1225.38
2469.79		-1518.1
-2751.25		-1118.51
-313.106		424.252
898.504		977.71
88.9879		762.451
1035.96		-1680.13
-957.008		557.657
-332.596		583.929
398.101		-1490.89
-778.181		2267.78
1094.78		-161.197
683.216		-1807.54
-942.875		745.76
-1569.16		-116.784
1071.94		1756.64
1619.04		-126.993
-1304.4		-2828.49
-815.011		1324.68
-113.213		975.035
539.811		-693.615
1606.45		57.3916
-1634.89		-789.436
271.286		373.354
1047.35		301.114
-2272.95		463.461
1895.84		475.399
741.375		-825.545
-2143.43		-1100.34
504.379		7.49236
-252.828		2482.53
1963.75		-603.133
651.442		-2708.38
-2696.47		1862.85
619.004		796.167
1437.13		247.587
-250.988		512.436
-671.515		-1828.1
-194.381		1448.17
-157.611		299.78
-655.919		-746.939
547.996		1417.84
543.182		-1172.63
-410.028		-1427.53
-466.449		1588.48
-1170.14		545.555
2233.23		765.451
601.031		-1350.5
-3512.77		-1439.99
959.286		1928.29
503.708		666.143
128.032		-1239.81
987.261		-585.109
-2471.54		528.078
764.183		-101.182
629.831		-354.804
-1175.33		1301.64
2093.02		-1270.83
-557.799		-783.437
-1940.72		813.419
654.036		169.834
964.626		1606.72
749.224		-2036.09
-1360.28		-2020.12
-993.537		3267.48
1016.08		-344.078
1046.04		-776.959
-350.841		244.274
-1413.64		-1431.13
882.247		1474.68
14.1009		-28.1671
-758.652		-586.615
1917.99		901.795
-810.003		-1599.78
-1203.39		-392.581
913.883		1931.15
-354.247		467.259
2196.34		-1541.89
-1212.8		-1059.54
-2554.94		1880.06
2317.57		376.357
505.507		-273.985
-696.957		-964.148
358.449		-534.815
-1303.59		1961.23
870.97		-736.083
173.349		-388.889
-189.111		1730.27
436.952		-2327.08
-1208.59		177.345
-899.546		1722.51
1124.73		-1041.04
1731.03		481.606
-1456.21		-2066.08
-1862.55		287.418
1846.39		2782.85
361.261		-1551.79
71.0182		-985.072
-462.552		571.12
-1607.84		-145.01
1826.13		622.941
-311.302		-333.375
-824.07		-239.49
2083.31		-398.936
-2058.71		-610.716
-626.188		645.622
2103.31		836.853
-328.063		-74.0303
548.254		-2645.22
-1685.19		616.916
-232.389		2598.34
2651.91		-1372.06
-400.558		-479.85
-1221.81		-252.707
130.605		-258.794
374.517		2308.03
232.518		-1536.98
-54.7953		-155.84
559.342		1268.88
-1272.75		-2647.49
-327.29		1509.92
891.2		1420.02
719.072		-1727.29
1034.32		-464.599
-2544.23		-476.142
-409.261		1729.96
3525.43		915.901
-1167.58		-2000.89
-491.514		-289.94
153.6		1165.93
-1072.34		997.15
1800.23		-920.119
-587.272		194.373
-476.377		136.895
1101.03		-1184.19
-2051.61		1273.06
528.462		727.993
1953.05		-687.564
-762.471		-30.4171
-1259.78		-1861.06
-568.732		2234.97
1572.9		1635.64
636.621		-3146.09
-827.417		480.591
-1010.23		618.137
361.086		3.94173
1181.66		1356.33
-967.504		-1747.63
83.0647		239.248
1002.08		363.099
-2266.9		-868.195
1028.59		1716.02
1238.54		216.352
-830.063		-1631.65
70.3445		-492.691
-2172.14		1248.79
1162.9		1226.6
2910.09		-1473.09
-3006.66		-893.032
-215.384		285.84
872.248		907.17
-315.077		843.713
884.881		-2050.48
-638.344		877.003
-184.24		169.808
-110.339		-1450.92
-632.195		2321.91
1112.17		-492.017
636.961		-1761.54
-893.741		550.542
-1534.64		-398.131
1281.34		2099.89
1863.15		-277.431
-1763.44		-3196.39
-261.977		1950.29
-192.332		883.436
248.669		-525.57
1466.73		-335.599
-1613.65		-690.754
422.699		192.334
891.21		18.3802
-2082.73		612.82
